func_name,invoke_time_ms
onnx-roberta-1,198
rodinia-srad-1,200
rodinia-needle-3,1381
onnx-roberta-1,2936
squeezenet-2,4363
rodinia-lud-1,4668
rodinia-needle-4,5692
rodinia-pathfinder-4,5778
rodinia-needle-2,6736
rodinia-lud-1,8661
rodinia-needle-2,9339
rodinia-needle-4,9702
rodinia-lud-4,10795
torch_rnn-2,11804
squeezenet-1,12801
rodinia-srad-1,14009
rodinia-pathfinder-0,14862
rodinia-pathfinder-3,14908
rodinia-needle-2,15896
squeezenet-4,16658
rodinia-myocyte-4,16762
rodinia-needle-3,16934
rodinia-myocyte-0,16936
rodinia-lud-1,17224
rodinia-myocyte-3,17337
rodinia-srad-0,17603
onnx-roberta-0,17820
rodinia-pathfinder-2,17905
onnx-roberta-1,18467
rodinia-needle-4,18785
cupy-1,19300
onnx-roberta-1,19837
rodinia-needle-4,20567
onnx-roberta-1,20630
onnx-roberta-1,20900
rodinia-srad-4,21096
rodinia-srad-1,21286
torch_rnn-2,21420
onnx-roberta-3,23776
rodinia-myocyte-1,24101
rodinia-srad-0,24732
rodinia-lud-0,25168
rodinia-pathfinder-2,25188
rodinia-needle-2,25305
torch_rnn-0,25666
rodinia-lavamd-2,27289
rodinia-srad-1,27787
rodinia-pathfinder-2,29038
rodinia-srad-4,30077
squeezenet-1,30142
onnx-roberta-2,30409
rodinia-lud-3,30470
rodinia-pathfinder-4,30828
onnx-roberta-2,31717
rodinia-needle-2,33205
rodinia-lavamd-3,33558
torch_rnn-0,34304
rodinia-needle-2,35154
rodinia-srad-0,35233
rodinia-needle-2,35919
rodinia-needle-4,36908
rodinia-pathfinder-3,36996
cupy-4,38123
rodinia-pathfinder-4,39273
rodinia-pathfinder-0,41625
rodinia-needle-3,42622
rodinia-lavamd-4,42694
rodinia-needle-4,43767
rodinia-srad-1,45667
rodinia-lud-4,45826
rodinia-pathfinder-4,45996
rodinia-pathfinder-2,46757
rodinia-lavamd-4,46822
rodinia-needle-2,47308
torch_rnn-1,47906
rodinia-pathfinder-1,48046
torch_rnn-2,48326
torch_rnn-1,49133
rodinia-needle-4,49179
rodinia-lud-3,49778
torch_rnn-0,50954
rodinia-pathfinder-4,51129
torch_rnn-0,51209
onnx-roberta-1,52069
torch_rnn-1,52214
onnx-roberta-1,52446
rodinia-pathfinder-1,52494
rodinia-lud-0,52888
rodinia-lud-4,55123
rodinia-needle-3,55450
rodinia-lud-3,55568
rodinia-lavamd-1,56331
onnx-roberta-0,56443
squeezenet-0,57280
rodinia-srad-4,58490
torch_rnn-1,59414
rodinia-lud-4,60388
cupy-1,60941
torch_rnn-0,61128
onnx-roberta-1,61638
rodinia-srad-0,62100
rodinia-pathfinder-2,63049
rodinia-pathfinder-3,64239
onnx-roberta-1,64451
torch_rnn-1,64596
torch_rnn-0,64638
rodinia-lud-3,64644
rodinia-needle-3,68391
rodinia-lud-2,69200
rodinia-needle-3,69397
rodinia-lavamd-4,70632
squeezenet-1,70662
onnx-roberta-2,70865
rodinia-pathfinder-4,71134
rodinia-pathfinder-4,71198
rodinia-pathfinder-2,71253
rodinia-lavamd-2,71672
torch_rnn-2,72573
onnx-roberta-0,74057
squeezenet-1,74082
rodinia-myocyte-2,74419
torch_rnn-1,76364
rodinia-needle-3,76830
rodinia-lud-1,77260
rodinia-pathfinder-3,77884
rodinia-lavamd-1,78189
rodinia-lud-1,79175
rodinia-needle-4,79261
onnx-roberta-2,79286
rodinia-srad-4,79367
rodinia-needle-3,80604
onnx-roberta-0,82420
rodinia-needle-4,82576
rodinia-needle-2,83618
onnx-roberta-0,84238
rodinia-lud-0,85658
rodinia-needle-4,85957
rodinia-lud-0,86464
rodinia-myocyte-1,87248
rodinia-needle-3,87971
rodinia-needle-2,88663
rodinia-lavamd-3,88676
rodinia-lud-3,89099
cupy-1,89436
rodinia-lud-3,91174
rodinia-lavamd-1,91254
rodinia-srad-0,92231
rodinia-lud-1,92714
rodinia-pathfinder-3,92834
rodinia-needle-4,94050
onnx-roberta-0,94669
rodinia-needle-3,95033
rodinia-lud-1,95398
rodinia-myocyte-2,97216
rodinia-pathfinder-4,98106
rodinia-myocyte-2,98363
onnx-roberta-4,98483
squeezenet-0,98679
onnx-roberta-1,98889
rodinia-srad-0,99023
squeezenet-1,101036
rodinia-needle-4,101482
rodinia-lavamd-1,102448
rodinia-needle-4,102706
rodinia-pathfinder-2,103660
squeezenet-1,104002
rodinia-myocyte-2,104436
rodinia-needle-3,104844
rodinia-pathfinder-3,105310
onnx-roberta-1,105411
rodinia-srad-0,105725
torch_rnn-1,106120
squeezenet-1,106731
rodinia-needle-3,107478
torch_rnn-0,107893
onnx-roberta-3,108701
rodinia-srad-0,108845
rodinia-needle-3,111163
onnx-roberta-2,111261
rodinia-srad-2,111438
torch_rnn-1,111705
rodinia-lud-4,112385
onnx-roberta-4,113592
rodinia-lud-0,113865
rodinia-needle-3,114517
rodinia-srad-2,114751
torch_rnn-4,115245
rodinia-srad-4,115665
rodinia-needle-3,115758
onnx-roberta-2,115794
onnx-roberta-1,115978
rodinia-lud-4,117281
rodinia-lavamd-3,119265
rodinia-needle-2,119327
rodinia-pathfinder-0,122177
onnx-roberta-1,123956
rodinia-myocyte-2,124810
onnx-roberta-2,125687
onnx-roberta-3,126369
torch_rnn-1,126678
rodinia-pathfinder-4,126800
rodinia-srad-0,128454
rodinia-needle-4,128455
rodinia-needle-2,128542
onnx-roberta-3,129572
rodinia-lud-3,129724
cupy-4,129993
rodinia-needle-3,130803
rodinia-srad-1,131018
rodinia-lud-4,131372
rodinia-myocyte-2,131851
squeezenet-0,132229
squeezenet-0,135204
squeezenet-1,135430
rodinia-lud-4,136936
onnx-roberta-2,136979
rodinia-needle-3,137021
rodinia-pathfinder-2,137740
squeezenet-0,140350
rodinia-needle-4,143233
rodinia-lud-4,144092
rodinia-myocyte-2,144714
cupy-1,145073
rodinia-lud-0,145151
rodinia-needle-3,145612
onnx-roberta-2,145737
rodinia-needle-3,145876
rodinia-lud-1,149138
rodinia-needle-3,149258
rodinia-pathfinder-4,149417
torch_rnn-0,150163
rodinia-needle-3,150198
squeezenet-1,150846
onnx-roberta-0,152016
rodinia-srad-2,152983
rodinia-needle-2,153138
rodinia-srad-4,153942
rodinia-pathfinder-3,154387
rodinia-lud-3,154393
rodinia-needle-4,155450
squeezenet-1,155792
rodinia-srad-4,156270
rodinia-needle-3,157092
rodinia-lud-4,157199
rodinia-srad-4,158075
rodinia-lavamd-3,158585
onnx-roberta-1,159384
rodinia-srad-1,159515
rodinia-lud-1,162099
rodinia-lud-0,162295
rodinia-srad-1,162890
rodinia-lud-4,163949
onnx-roberta-2,164021
rodinia-myocyte-2,164105
torch_rnn-4,165302
rodinia-pathfinder-0,165698
rodinia-pathfinder-3,167109
rodinia-needle-4,167616
rodinia-pathfinder-2,167795
rodinia-needle-2,168261
rodinia-needle-3,168831
cupy-1,170417
torch_rnn-0,170676
onnx-roberta-0,172633
rodinia-pathfinder-1,172781
onnx-roberta-2,173002
rodinia-lud-3,174267
rodinia-needle-2,175591
cupy-4,175600
torch_rnn-1,176699
squeezenet-0,176733
rodinia-myocyte-4,176792
rodinia-myocyte-4,177142
rodinia-needle-2,177635
rodinia-needle-4,178674
rodinia-lud-4,178856
rodinia-needle-3,179091
rodinia-srad-0,179192
rodinia-pathfinder-4,179359
rodinia-srad-1,179472
rodinia-lavamd-3,179591
onnx-roberta-0,180111
rodinia-pathfinder-4,180151
rodinia-lavamd-1,180254
torch_rnn-0,180819
onnx-roberta-1,182173
rodinia-lavamd-2,182408
rodinia-pathfinder-3,183065
rodinia-pathfinder-0,184837
rodinia-needle-2,185030
rodinia-needle-4,185350
rodinia-pathfinder-3,185798
rodinia-needle-3,188931
rodinia-lavamd-4,189389
cupy-1,189409
rodinia-lud-0,189560
rodinia-srad-4,190180
cupy-1,191664
torch_rnn-0,192658
rodinia-lavamd-2,192757
rodinia-lud-2,192779
onnx-roberta-1,192791
rodinia-needle-2,193490
rodinia-needle-2,193574
rodinia-lud-3,193790
onnx-roberta-1,194377
rodinia-lud-4,194592
squeezenet-0,194896
rodinia-pathfinder-4,195181
rodinia-srad-4,196050
rodinia-myocyte-2,196093
rodinia-lud-1,196399
onnx-roberta-1,196490
rodinia-needle-3,196905
rodinia-needle-3,197616
rodinia-lavamd-3,198660
rodinia-lud-4,199468
rodinia-needle-3,200307
cupy-1,200744
rodinia-lavamd-3,201551
cupy-1,202596
torch_rnn-1,202658
rodinia-lavamd-4,203093
rodinia-myocyte-4,203616
squeezenet-4,203736
onnx-roberta-0,203985
rodinia-needle-2,204999
rodinia-lud-4,205508
rodinia-needle-4,205797
rodinia-needle-3,206039
rodinia-needle-3,206987
rodinia-lud-4,207067
onnx-roberta-3,207101
rodinia-srad-0,207397
rodinia-lavamd-4,207808
rodinia-needle-4,209351
rodinia-needle-2,209744
rodinia-needle-3,209827
rodinia-lavamd-2,210699
rodinia-needle-2,211159
squeezenet-0,211279
cupy-1,211318
rodinia-needle-2,211346
rodinia-lud-3,212298
rodinia-lavamd-3,214516
onnx-roberta-0,215040
rodinia-needle-3,215948
rodinia-pathfinder-2,219543
rodinia-srad-1,219811
rodinia-lud-1,220014
rodinia-needle-4,220419
rodinia-lud-4,220586
rodinia-lavamd-2,221373
onnx-roberta-1,222145
rodinia-needle-4,223622
rodinia-srad-1,225287
rodinia-lud-4,225313
rodinia-needle-2,225441
cupy-1,225651
rodinia-lavamd-3,225714
rodinia-lavamd-2,225910
rodinia-myocyte-2,226141
torch_rnn-1,226503
rodinia-needle-3,227648
onnx-roberta-3,230434
rodinia-pathfinder-1,231658
rodinia-lud-1,232117
squeezenet-1,232419
rodinia-lud-0,232990
rodinia-pathfinder-1,234236
rodinia-srad-4,235497
rodinia-needle-2,235866
