func_name,invoke_time_ms
onnx-roberta-4,231
rodinia-lavamd-2,2357
onnx-roberta-2,2368
rodinia-myocyte-4,3349
rodinia-myocyte-4,3893
onnx-roberta-1,5500
pyhpc-isoneural-0,5985
rodinia-needle-2,6284
torch_rnn-0,6327
rodinia-srad-1,7375
rodinia-lud-1,7917
rodinia-srad-4,8775
pyhpc-isoneural-1,8931
squeezenet-0,8977
pyhpc-isoneural-0,10721
torch_rnn-2,10758
rodinia-needle-2,11138
rodinia-myocyte-2,11458
onnx-roberta-2,11587
squeezenet-0,11791
rodinia-lud-4,13126
rodinia-needle-4,14073
rodinia-needle-3,14262
onnx-roberta-0,14718
pyhpc-isoneural-1,14968
pyhpc-isoneural-0,15641
onnx-roberta-2,16107
rodinia-needle-2,16331
torch_rnn-0,16811
rodinia-lavamd-1,17356
rodinia-lud-4,18214
rodinia-pathfinder-4,19324
rodinia-srad-0,19437
onnx-roberta-1,21095
onnx-roberta-4,23269
rodinia-lud-1,23316
pyhpc-eos-1,23737
cupy-1,24367
rodinia-lavamd-2,24444
rodinia-lud-3,24570
onnx-roberta-0,25506
rodinia-lud-1,25978
cupy-1,27720
pyhpc-eos-3,27892
rodinia-pathfinder-0,28251
rodinia-needle-2,28875
onnx-roberta-4,28929
pyhpc-isoneural-3,29061
torch_rnn-2,29347
pyhpc-isoneural-0,29578
onnx-roberta-0,30877
onnx-roberta-4,31460
cupy-4,31600
rodinia-srad-1,32898
rodinia-lavamd-4,33569
rodinia-myocyte-4,34666
pyhpc-eos-1,36835
pyhpc-isoneural-3,38148
rodinia-pathfinder-4,38735
torch_rnn-0,39926
rodinia-needle-2,40208
onnx-roberta-2,40287
onnx-roberta-3,40291
pyhpc-isoneural-1,40725
squeezenet-0,40834
onnx-roberta-0,41152
rodinia-needle-2,41449
rodinia-lavamd-4,42113
rodinia-myocyte-4,42188
rodinia-needle-2,42245
pyhpc-isoneural-1,42713
rodinia-needle-2,43170
cupy-1,43417
rodinia-lud-3,45154
rodinia-srad-1,45294
