func_name,invoke_time_ms
onnx-roberta-3,0
onnx-roberta-3,192
pyhpc-eos-2,1779
pyhpc-eos-3,1866
pyhpc-eos-4,2305
cupy-0,3401
pyhpc-eos-0,3931
cupy-0,4306
pyhpc-eos-4,4444
pyhpc-isoneural-3,4619
cupy-1,4768
torch_rnn-4,5117
squeezenet-1,5494
pyhpc-isoneural-1,6420
squeezenet-2,7121
pyhpc-isoneural-1,7292
squeezenet-4,7760
pyhpc-isoneural-3,7856
squeezenet-4,8156
onnx-roberta-2,8779
onnx-roberta-2,9171
onnx-roberta-3,9447
pyhpc-eos-4,9849
onnx-roberta-4,10186
onnx-roberta-2,10587
onnx-roberta-4,11280
cupy-0,12014
pyhpc-eos-2,12225
onnx-roberta-0,12468
pyhpc-eos-0,13075
pyhpc-eos-0,13279
onnx-roberta-0,14229
pyhpc-eos-4,14470
pyhpc-eos-4,14575
onnx-roberta-2,14604
onnx-roberta-1,14690
cupy-4,14719
pyhpc-eos-0,15269
cupy-4,15325
pyhpc-isoneural-1,16347
onnx-roberta-0,16604
cupy-2,17830
onnx-roberta-3,18260
squeezenet-0,19086
squeezenet-0,19143
squeezenet-4,19630
onnx-roberta-2,19684
pyhpc-eos-3,19949
torch_rnn-3,19996
torch_rnn-4,20666
onnx-roberta-4,21058
onnx-roberta-4,21168
pyhpc-eos-1,21391
torch_rnn-0,21458
pyhpc-eos-4,21500
pyhpc-isoneural-0,22189
pyhpc-eos-3,22591
onnx-roberta-3,22976
pyhpc-eos-3,23094
squeezenet-0,23744
torch_rnn-0,23851
onnx-roberta-1,23984
pyhpc-eos-1,24023
pyhpc-isoneural-1,24454
torch_rnn-2,24460
squeezenet-2,24642
onnx-roberta-2,24790
squeezenet-4,24954
onnx-roberta-1,26762
pyhpc-eos-0,26855
pyhpc-isoneural-1,26917
pyhpc-eos-3,27045
pyhpc-eos-0,27830
cupy-0,28107
cupy-2,28261
onnx-roberta-0,28629
onnx-roberta-4,29163
squeezenet-2,29741
pyhpc-eos-2,30603
pyhpc-eos-1,30813
pyhpc-eos-3,30848
onnx-roberta-3,31989
cupy-4,32063
pyhpc-eos-3,32236
pyhpc-eos-2,33108
pyhpc-eos-3,33564
pyhpc-eos-1,33760
cupy-0,35519
cupy-1,35607
torch_rnn-0,36072
torch_rnn-2,36147
squeezenet-0,36457
squeezenet-4,36583
squeezenet-1,36628
pyhpc-eos-4,36639
onnx-roberta-1,36795
pyhpc-eos-2,36895
pyhpc-eos-3,37386
squeezenet-0,37700
pyhpc-isoneural-0,37845
onnx-roberta-4,38206
onnx-roberta-1,38236
onnx-roberta-0,38953
onnx-roberta-0,39169
pyhpc-eos-2,39791
squeezenet-1,40460
onnx-roberta-4,40709
onnx-roberta-2,40861
onnx-roberta-0,41264
pyhpc-eos-1,42059
cupy-2,43052
pyhpc-eos-1,43233
squeezenet-0,45419
onnx-roberta-0,45783
squeezenet-2,46069
pyhpc-eos-0,46257
onnx-roberta-1,46748
squeezenet-1,47116
torch_rnn-4,47467
onnx-roberta-4,47917
cupy-1,48748
squeezenet-1,49022
pyhpc-eos-0,49044
squeezenet-2,49575
pyhpc-eos-1,50490
pyhpc-eos-1,50509
pyhpc-eos-3,52029
onnx-roberta-4,52046
squeezenet-4,52048
pyhpc-isoneural-0,52175
squeezenet-1,52318
torch_rnn-4,52440
squeezenet-2,52476
pyhpc-eos-4,52507
pyhpc-eos-4,52710
onnx-roberta-0,53210
onnx-roberta-2,53627
pyhpc-eos-1,54454
squeezenet-2,54677
pyhpc-eos-3,55007
pyhpc-isoneural-1,55207
pyhpc-eos-2,55486
pyhpc-eos-3,55889
cupy-1,56081
onnx-roberta-2,56092
pyhpc-eos-2,56174
torch_rnn-3,56630
pyhpc-isoneural-2,56736
torch_rnn-4,58773
onnx-roberta-4,58950
torch_rnn-1,58978
cupy-4,59655
pyhpc-eos-4,60662
squeezenet-4,61122
cupy-1,61156
squeezenet-2,62191
onnx-roberta-1,62214
pyhpc-eos-4,62264
pyhpc-eos-2,62479
onnx-roberta-1,62780
torch_rnn-4,63163
torch_rnn-0,64162
squeezenet-4,65164
squeezenet-2,66178
pyhpc-isoneural-4,66439
squeezenet-2,66791
cupy-1,67645
pyhpc-eos-0,68314
cupy-1,68711
pyhpc-eos-2,68745
torch_rnn-2,68937
squeezenet-2,69134
squeezenet-1,69305
torch_rnn-1,69539
pyhpc-eos-1,69695
torch_rnn-0,69895
pyhpc-isoneural-3,70437
cupy-1,70454
onnx-roberta-4,70484
onnx-roberta-0,70493
pyhpc-eos-1,70635
onnx-roberta-3,70648
pyhpc-eos-1,70853
pyhpc-eos-2,71566
squeezenet-1,72503
pyhpc-isoneural-2,72506
onnx-roberta-4,72589
cupy-4,72643
pyhpc-isoneural-3,72917
pyhpc-isoneural-0,73155
pyhpc-eos-0,73512
squeezenet-1,73646
squeezenet-0,73869
squeezenet-2,76543
cupy-4,76578
squeezenet-1,76677
torch_rnn-4,76872
torch_rnn-0,76885
onnx-roberta-3,77015
cupy-4,77402
pyhpc-eos-4,77465
squeezenet-0,77667
torch_rnn-2,77819
squeezenet-1,78035
pyhpc-isoneural-0,79412
onnx-roberta-1,79779
cupy-4,80989
cupy-4,81498
cupy-2,81654
onnx-roberta-3,81790
pyhpc-eos-1,81975
torch_rnn-4,81984
torch_rnn-2,82034
squeezenet-0,82370
cupy-2,83036
onnx-roberta-3,83294
squeezenet-2,83612
onnx-roberta-0,83685
onnx-roberta-4,84043
squeezenet-1,84133
onnx-roberta-2,84260
onnx-roberta-3,84272
cupy-4,84548
torch_rnn-4,85367
onnx-roberta-4,86824
pyhpc-eos-3,87080
