func_name,invoke_time_ms
rodinia-needle-3,1240
rodinia-needle-2,4825
rodinia-myocyte-3,5686
rodinia-myocyte-4,6817
rodinia-lavamd-4,7725
rodinia-needle-4,10123
rodinia-srad-0,10518
rodinia-srad-2,11107
rodinia-myocyte-3,12031
rodinia-lavamd-2,12780
rodinia-pathfinder-1,13478
rodinia-srad-0,13504
rodinia-needle-4,15193
rodinia-lud-4,20005
rodinia-lud-0,20834
rodinia-pathfinder-3,21712
rodinia-pathfinder-4,22433
rodinia-needle-3,23745
rodinia-pathfinder-3,24372
rodinia-lud-0,24462
rodinia-lud-0,27491
rodinia-srad-0,27528
rodinia-lavamd-0,28017
rodinia-lud-1,30631
rodinia-needle-2,32278
rodinia-srad-1,38049
rodinia-srad-4,46116
rodinia-pathfinder-4,48071
rodinia-needle-4,50290
rodinia-lavamd-1,50665
rodinia-lud-0,51261
rodinia-pathfinder-0,54475
rodinia-srad-4,59568
rodinia-lud-0,60856
rodinia-lud-3,60992
rodinia-lud-3,61334
rodinia-myocyte-4,63291
rodinia-needle-4,63995
rodinia-lavamd-3,66047
rodinia-lud-3,67099
rodinia-lavamd-1,68069
rodinia-srad-4,68564
rodinia-lud-0,71632
rodinia-lud-4,74133
rodinia-lavamd-2,75983
rodinia-lud-4,81244
rodinia-srad-2,85761
rodinia-needle-4,85995
rodinia-srad-1,86802
rodinia-srad-4,87961
rodinia-lud-1,96414
rodinia-srad-4,96981
rodinia-lud-4,97338
rodinia-lud-1,97907
rodinia-lud-1,98254
rodinia-lavamd-1,99453
rodinia-pathfinder-4,100065
rodinia-myocyte-2,101005
rodinia-pathfinder-4,103177
rodinia-lud-1,103728
rodinia-srad-4,104311
rodinia-lud-1,106126
rodinia-myocyte-1,106393
rodinia-lud-4,106610
rodinia-myocyte-4,106933
rodinia-myocyte-4,108034
rodinia-myocyte-3,112734
rodinia-lud-2,115196
rodinia-needle-2,118344
rodinia-pathfinder-0,118786
rodinia-lud-1,118951
rodinia-myocyte-2,119152
rodinia-lud-0,119717
rodinia-srad-3,119721
rodinia-srad-4,120177
rodinia-lud-3,120600
rodinia-needle-4,121652
rodinia-needle-3,122075
rodinia-needle-2,124047
rodinia-lavamd-4,127966
rodinia-pathfinder-0,134407
rodinia-lud-2,135157
rodinia-lud-1,141225
rodinia-needle-4,144903
rodinia-pathfinder-2,147720
rodinia-needle-3,147903
rodinia-needle-4,149304
rodinia-lavamd-4,152449
rodinia-lud-4,155334
rodinia-lud-0,159018
rodinia-needle-3,161125
rodinia-pathfinder-4,164815
rodinia-myocyte-4,165220
rodinia-needle-4,167735
rodinia-lavamd-2,170912
rodinia-myocyte-2,171233
rodinia-lud-3,171487
rodinia-lud-0,171867
rodinia-myocyte-4,172107
rodinia-srad-4,172412
rodinia-needle-4,176234
rodinia-pathfinder-4,176390
rodinia-myocyte-4,177263
rodinia-srad-4,179339
rodinia-lud-0,182471
rodinia-lud-0,184046
rodinia-srad-1,184236
rodinia-lavamd-3,186551
rodinia-myocyte-2,190478
rodinia-srad-1,192047
rodinia-needle-2,192162
rodinia-pathfinder-4,194106
rodinia-lud-0,194237
rodinia-needle-4,194769
rodinia-lavamd-3,196913
rodinia-pathfinder-4,198771
rodinia-srad-4,199074
rodinia-pathfinder-4,204431
rodinia-myocyte-4,204565
rodinia-needle-4,205632
rodinia-lud-1,208436
rodinia-needle-4,211068
rodinia-lavamd-3,211666
rodinia-myocyte-1,211907
rodinia-pathfinder-4,211960
rodinia-needle-4,212072
rodinia-lud-3,212413
rodinia-lud-1,213792
rodinia-lavamd-2,214468
rodinia-srad-4,218755
rodinia-pathfinder-4,219137
rodinia-needle-3,219230
rodinia-needle-2,221173
rodinia-pathfinder-4,222174
rodinia-lavamd-2,224343
rodinia-lud-4,224742
rodinia-needle-4,226236
rodinia-needle-4,230856
rodinia-myocyte-4,233779
rodinia-needle-2,235859
rodinia-needle-3,236601
rodinia-needle-4,241509
rodinia-needle-2,242458
rodinia-srad-0,243760
rodinia-srad-0,247520
rodinia-needle-4,248656
rodinia-srad-4,249765
rodinia-needle-3,250203
rodinia-pathfinder-4,251365
rodinia-needle-4,255032
rodinia-pathfinder-0,255091
rodinia-lud-3,257744
rodinia-needle-4,258948
rodinia-lavamd-1,260150
rodinia-pathfinder-4,267385
rodinia-lud-3,270020
rodinia-myocyte-4,270189
rodinia-lavamd-2,275337
rodinia-lavamd-4,275599
rodinia-srad-0,278069
rodinia-lud-1,280391
rodinia-lavamd-1,280554
rodinia-lavamd-1,281142
rodinia-lud-0,281246
rodinia-lud-0,284393
rodinia-lud-0,286567
rodinia-lud-1,287299
rodinia-lavamd-4,288084
rodinia-lud-0,288497
rodinia-lavamd-4,289408
rodinia-pathfinder-4,290294
rodinia-srad-0,290836
rodinia-lud-3,290900
rodinia-pathfinder-0,294981
rodinia-lud-1,297273
rodinia-lud-0,298828
rodinia-lud-4,299007
rodinia-needle-2,299075
rodinia-pathfinder-3,301882
rodinia-myocyte-2,301926
rodinia-lavamd-4,302440
rodinia-lud-4,303508
rodinia-srad-0,305085
rodinia-lud-4,307061
rodinia-lud-4,307934
rodinia-pathfinder-4,308603
rodinia-pathfinder-4,308686
rodinia-myocyte-1,309925
rodinia-lud-4,313101
rodinia-myocyte-4,313342
rodinia-pathfinder-4,317306
rodinia-needle-3,318581
rodinia-srad-0,318727
rodinia-lavamd-3,322799
rodinia-srad-1,323838
rodinia-lud-4,325488
rodinia-srad-0,326498
rodinia-lavamd-1,326534
rodinia-lavamd-3,327034
rodinia-myocyte-4,327185
rodinia-needle-2,328814
rodinia-needle-4,329704
rodinia-srad-0,331883
rodinia-lud-3,333540
rodinia-pathfinder-1,333776
rodinia-lud-4,334450
rodinia-srad-1,334481
rodinia-pathfinder-1,335034
rodinia-lavamd-4,337549
rodinia-pathfinder-3,338020
rodinia-pathfinder-4,338231
rodinia-needle-4,340338
rodinia-needle-3,340810
rodinia-lud-0,340830
rodinia-myocyte-2,341073
rodinia-needle-4,342150
rodinia-srad-1,344131
rodinia-pathfinder-3,345463
rodinia-srad-4,346736
rodinia-needle-3,353502
rodinia-lud-1,353646
rodinia-lud-4,354654
rodinia-lavamd-2,355576
rodinia-lavamd-1,356721
rodinia-pathfinder-4,357317
rodinia-lud-3,357554
rodinia-lud-0,359866
rodinia-lavamd-1,360647
rodinia-lud-4,361104
rodinia-pathfinder-3,362262
rodinia-srad-3,363926
rodinia-lud-0,365788
rodinia-lud-4,367119
rodinia-lavamd-3,367770
rodinia-srad-1,369513
rodinia-lud-4,369797
rodinia-myocyte-2,369861
rodinia-myocyte-4,370532
rodinia-lud-3,370660
rodinia-myocyte-2,370759
rodinia-srad-0,372246
rodinia-lavamd-1,375315
rodinia-lud-1,377811
rodinia-lud-4,379707
rodinia-needle-4,380261
rodinia-lud-4,380703
rodinia-lavamd-3,381572
rodinia-lavamd-4,384326
rodinia-srad-0,385721
rodinia-lud-4,388258
rodinia-myocyte-4,389434
rodinia-lud-1,391470
rodinia-needle-3,392429
rodinia-needle-3,396344
rodinia-needle-4,397398
rodinia-needle-3,399730
rodinia-myocyte-2,400507
rodinia-lud-4,402949
rodinia-lud-3,405154
rodinia-myocyte-2,405948
rodinia-pathfinder-0,406501
rodinia-pathfinder-4,410052
rodinia-srad-2,410769
rodinia-lud-1,412409
rodinia-srad-4,412435
rodinia-needle-2,413480
rodinia-lud-0,413956
rodinia-lud-0,413970
rodinia-lud-1,414865
rodinia-lud-0,415571
rodinia-lud-3,415730
rodinia-lud-1,416197
rodinia-pathfinder-3,416666
rodinia-myocyte-3,419598
rodinia-needle-4,421039
rodinia-lud-4,421940
rodinia-lavamd-3,423969
rodinia-lud-1,424956
rodinia-myocyte-2,425026
rodinia-lud-4,426597
rodinia-srad-4,427792
rodinia-pathfinder-2,429698
rodinia-pathfinder-0,430312
rodinia-lud-1,430697
rodinia-lud-0,430994
rodinia-pathfinder-3,431890
rodinia-pathfinder-3,433228
rodinia-myocyte-4,434698
rodinia-srad-1,436131
rodinia-lud-1,436673
rodinia-myocyte-4,438000
rodinia-lud-4,438432
rodinia-needle-3,438520
rodinia-lud-0,438863
rodinia-srad-4,439415
rodinia-lud-0,443413
rodinia-lavamd-4,443756
rodinia-lud-0,444164
rodinia-srad-4,444829
rodinia-srad-0,447714
rodinia-myocyte-2,451576
rodinia-srad-0,452672
rodinia-myocyte-4,453418
rodinia-pathfinder-4,454618
rodinia-needle-4,456391
rodinia-srad-0,456682
rodinia-srad-1,456915
rodinia-needle-3,457806
rodinia-myocyte-2,458973
rodinia-lud-3,459002
rodinia-lud-4,460620
rodinia-needle-2,461218
rodinia-srad-4,462331
rodinia-lud-2,463611
rodinia-needle-4,466340
rodinia-lud-1,468139
rodinia-lavamd-0,471698
rodinia-lavamd-1,474258
